date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
18:26:26	70807/70807	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%2211497-57315790dac80%22	https://livedemo00.template-help.com/wt_58985_v1/fonts/fontawesome-webfont.eot?	C:/xampp/htdocs/teleatento1/livedemo00.template-help.com/wt_58985_v1/fonts/fontawesome-webfontd41d.eot	(from https://livedemo00.template-help.com/wt_58985_v1/css/fonts.css)
18:26:28	66624/66624	---M--	200	added ('OK')	application/octet-stream	etag:%225b6d9fa2-10440%22	https://livedemo00.template-help.com/wt_58985_v1/fonts/fontawesome-webfont.woff2?v=4.5.0	C:/xampp/htdocs/teleatento1/livedemo00.template-help.com/wt_58985_v1/fonts/fontawesome-webfont3295.woff2	(from https://livedemo00.template-help.com/wt_58985_v1/css/fonts.css)
18:26:29	83588/83588	---MCZ	200	added ('OK')	application/font-woff	etag:W/%225b6d9fa2-14684%22	https://livedemo00.template-help.com/wt_58985_v1/fonts/fontawesome-webfont.woff?v=4.5.0	C:/xampp/htdocs/teleatento1/livedemo00.template-help.com/wt_58985_v1/fonts/fontawesome-webfont3295.woff	(from https://livedemo00.template-help.com/wt_58985_v1/css/fonts.css)
18:26:31	142072/142072	---M--	200	added ('OK')	application/octet-stream	etag:%225b6d9fa2-22af8%22	https://livedemo00.template-help.com/wt_58985_v1/fonts/fontawesome-webfont.ttf?v=4.5.0	C:/xampp/htdocs/teleatento1/livedemo00.template-help.com/wt_58985_v1/fonts/fontawesome-webfont3295.ttf	(from https://livedemo00.template-help.com/wt_58985_v1/css/fonts.css)
18:26:33	365616/365616	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%225b6d9fa2-59430%22	https://livedemo00.template-help.com/wt_58985_v1/fonts/fontawesome-webfont.svg?v=4.5.0	C:/xampp/htdocs/teleatento1/livedemo00.template-help.com/wt_58985_v1/fonts/fontawesome-webfont3295.svg	(from https://livedemo00.template-help.com/wt_58985_v1/css/fonts.css)
18:26:34	208688/208688	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%2232f30-57315790dac80%22	https://livedemo00.template-help.com/wt_58985_v1/fonts/materialdesignicons-webfont.eot?v=1.4.57	C:/xampp/htdocs/teleatento1/livedemo00.template-help.com/wt_58985_v1/fonts/materialdesignicons-webfont14e6.eot	(from https://livedemo00.template-help.com/wt_58985_v1/css/fonts.css)
18:26:37	208688/208688	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%2232f30-57315790dac80%22	https://livedemo00.template-help.com/wt_58985_v1/fonts/materialdesignicons-webfont.eot?	C:/xampp/htdocs/teleatento1/livedemo00.template-help.com/wt_58985_v1/fonts/materialdesignicons-webfontd41d.eot	(from https://livedemo00.template-help.com/wt_58985_v1/css/fonts.css)
18:26:39	79756/79756	---M--	200	added ('OK')	application/octet-stream	etag:%225b6d9fa2-1378c%22	https://livedemo00.template-help.com/wt_58985_v1/fonts/materialdesignicons-webfont.woff2?v=1.4.57	C:/xampp/htdocs/teleatento1/livedemo00.template-help.com/wt_58985_v1/fonts/materialdesignicons-webfont14e6.woff2	(from https://livedemo00.template-help.com/wt_58985_v1/css/fonts.css)
18:26:40	102552/102552	---MCZ	200	added ('OK')	application/font-woff	etag:W/%225b6d9fa2-19098%22	https://livedemo00.template-help.com/wt_58985_v1/fonts/materialdesignicons-webfont.woff?v=1.4.57	C:/xampp/htdocs/teleatento1/livedemo00.template-help.com/wt_58985_v1/fonts/materialdesignicons-webfont14e6.woff	(from https://livedemo00.template-help.com/wt_58985_v1/css/fonts.css)
18:26:41	208468/208468	---M--	200	added ('OK')	application/octet-stream	etag:%225b6d9fa2-32e54%22	https://livedemo00.template-help.com/wt_58985_v1/fonts/materialdesignicons-webfont.ttf?v=1.4.57	C:/xampp/htdocs/teleatento1/livedemo00.template-help.com/wt_58985_v1/fonts/materialdesignicons-webfont14e6.ttf	(from https://livedemo00.template-help.com/wt_58985_v1/css/fonts.css)
18:26:43	131317/131317	---M--	200	added ('OK')	image/jpeg	etag:%225b6d9fa2-200f5%22	https://livedemo00.template-help.com/wt_58985_v1/images/index-1-1920x630.jpg	C:/xampp/htdocs/teleatento1/livedemo00.template-help.com/wt_58985_v1/images/index-1-1920x630.jpg	(from https://livedemo00.template-help.com/wt_58985_v1/css/style.css)
18:26:44	1581343/1581343	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%225b6d9fa2-18211f%22	https://livedemo00.template-help.com/wt_58985_v1/fonts/materialdesignicons-webfont.svg?v=1.4.57	C:/xampp/htdocs/teleatento1/livedemo00.template-help.com/wt_58985_v1/fonts/materialdesignicons-webfont14e6.svg	(from https://livedemo00.template-help.com/wt_58985_v1/css/fonts.css)
18:26:45	133900/133900	---M--	200	added ('OK')	image/jpeg	etag:%225b6d9fa2-20b0c%22	https://livedemo00.template-help.com/wt_58985_v1/images/header-transparent-1-1920x709.jpg	C:/xampp/htdocs/teleatento1/livedemo00.template-help.com/wt_58985_v1/images/header-transparent-1-1920x709.jpg	(from https://livedemo00.template-help.com/wt_58985_v1/css/style.css)
18:26:45	54718/54718	---M--	200	added ('OK')	image/jpeg	etag:%225b6d9fa2-d5be%22	https://livedemo00.template-help.com/wt_58985_v1/images/about-1-570x320.jpg	C:/xampp/htdocs/teleatento1/livedemo00.template-help.com/wt_58985_v1/images/about-1-570x320.jpg	(from https://livedemo00.template-help.com/wt_58985_v1/about.html)
18:26:45	33081/33081	---M--	200	added ('OK')	image/png	etag:%225b6d9fa2-8139%22	https://livedemo00.template-help.com/wt_58985_v1/images/seo_1-470x367.png	C:/xampp/htdocs/teleatento1/livedemo00.template-help.com/wt_58985_v1/images/seo_1-470x367.png	(from https://livedemo00.template-help.com/wt_58985_v1/search_engine.html)
18:26:46	48283/48283	---M--	200	added ('OK')	image/jpeg	etag:%225b6d9fa2-bc9b%22	https://livedemo00.template-help.com/wt_58985_v1/images/seo_2-540x330.jpg	C:/xampp/htdocs/teleatento1/livedemo00.template-help.com/wt_58985_v1/images/seo_2-540x330.jpg	(from https://livedemo00.template-help.com/wt_58985_v1/search_engine.html)
18:26:46	11429/11429	---M--	200	added ('OK')	image/png	etag:%225b6d9fa2-2d3a%22	https://livedemo00.template-help.com/wt_58985_v1/images/services-3-240x194.png	C:/xampp/htdocs/teleatento1/livedemo00.template-help.com/wt_58985_v1/images/services-3-240x194.png	(from https://livedemo00.template-help.com/wt_58985_v1/search_engine.html)
18:26:46	9044/9044	---M--	200	added ('OK')	image/png	etag:%225b6d9fa2-23e1%22	https://livedemo00.template-help.com/wt_58985_v1/images/services-4-240x194.png	C:/xampp/htdocs/teleatento1/livedemo00.template-help.com/wt_58985_v1/images/services-4-240x194.png	(from https://livedemo00.template-help.com/wt_58985_v1/search_engine.html)
18:26:47	8897/8897	---M--	200	added ('OK')	image/png	etag:%225b6d9fa2-22f7%22	https://livedemo00.template-help.com/wt_58985_v1/images/services-5-240x194.png	C:/xampp/htdocs/teleatento1/livedemo00.template-help.com/wt_58985_v1/images/services-5-240x194.png	(from https://livedemo00.template-help.com/wt_58985_v1/search_engine.html)
18:26:47	10415/10415	---M--	200	added ('OK')	image/png	etag:%225b6d9fa2-2921%22	https://livedemo00.template-help.com/wt_58985_v1/images/services-6-240x194.png	C:/xampp/htdocs/teleatento1/livedemo00.template-help.com/wt_58985_v1/images/services-6-240x194.png	(from https://livedemo00.template-help.com/wt_58985_v1/search_engine.html)
18:26:48	12940/12940	---M--	200	added ('OK')	image/png	etag:%225b6d9fa2-33aa%22	https://livedemo00.template-help.com/wt_58985_v1/images/services-7-240x194.png	C:/xampp/htdocs/teleatento1/livedemo00.template-help.com/wt_58985_v1/images/services-7-240x194.png	(from https://livedemo00.template-help.com/wt_58985_v1/search_engine.html)
18:26:48	5626/5626	---M--	200	added ('OK')	image/png	etag:%225b6d9fa2-1646%22	https://livedemo00.template-help.com/wt_58985_v1/images/services-8-240x194.png	C:/xampp/htdocs/teleatento1/livedemo00.template-help.com/wt_58985_v1/images/services-8-240x194.png	(from https://livedemo00.template-help.com/wt_58985_v1/search_engine.html)
18:26:49	11255/11255	---M--	200	added ('OK')	image/png	etag:%225b6d9fa2-2c34%22	https://livedemo00.template-help.com/wt_58985_v1/images/services-9-240x194.png	C:/xampp/htdocs/teleatento1/livedemo00.template-help.com/wt_58985_v1/images/services-9-240x194.png	(from https://livedemo00.template-help.com/wt_58985_v1/search_engine.html)
18:26:49	13092/13092	---M--	200	added ('OK')	image/png	etag:%225b6d9fa2-33b3%22	https://livedemo00.template-help.com/wt_58985_v1/images/services-10-240x194.png	C:/xampp/htdocs/teleatento1/livedemo00.template-help.com/wt_58985_v1/images/services-10-240x194.png	(from https://livedemo00.template-help.com/wt_58985_v1/search_engine.html)
18:26:50	36684/36684	---M--	200	added ('OK')	image/png	etag:%225b6d9fa2-8f5c%22	https://livedemo00.template-help.com/wt_58985_v1/images/social_media-1-408x368.png	C:/xampp/htdocs/teleatento1/livedemo00.template-help.com/wt_58985_v1/images/social_media-1-408x368.png	(from https://livedemo00.template-help.com/wt_58985_v1/social_media.html)
18:26:50	52267/52267	---M--	200	added ('OK')	image/jpeg	etag:%225b6d9fa2-cc2b%22	https://livedemo00.template-help.com/wt_58985_v1/images/social_media-1-540x330.jpg	C:/xampp/htdocs/teleatento1/livedemo00.template-help.com/wt_58985_v1/images/social_media-1-540x330.jpg	(from https://livedemo00.template-help.com/wt_58985_v1/social_media.html)
18:26:50	14813/14813	---M--	200	added ('OK')	image/png	etag:%225b6d9fa2-3a33%22	https://livedemo00.template-help.com/wt_58985_v1/images/services-2-240x194.png	C:/xampp/htdocs/teleatento1/livedemo00.template-help.com/wt_58985_v1/images/services-2-240x194.png	(from https://livedemo00.template-help.com/wt_58985_v1/social_media.html)
18:26:50	17300/17300	---M--	200	added ('OK')	image/png	etag:%225b6d9fa2-439a%22	https://livedemo00.template-help.com/wt_58985_v1/images/mail_marketing-1-330x369.png	C:/xampp/htdocs/teleatento1/livedemo00.template-help.com/wt_58985_v1/images/mail_marketing-1-330x369.png	(from https://livedemo00.template-help.com/wt_58985_v1/mail_marketing.html)
18:26:51	61754/61754	---M--	200	added ('OK')	image/jpeg	etag:%225b6d9fa2-f13a%22	https://livedemo00.template-help.com/wt_58985_v1/images/mail_marketing-1-540x330.jpg	C:/xampp/htdocs/teleatento1/livedemo00.template-help.com/wt_58985_v1/images/mail_marketing-1-540x330.jpg	(from https://livedemo00.template-help.com/wt_58985_v1/mail_marketing.html)
18:26:51	21089/21089	---M--	200	added ('OK')	image/png	etag:%225b6d9fa2-52bb%22	https://livedemo00.template-help.com/wt_58985_v1/images/management-1-442x326.png	C:/xampp/htdocs/teleatento1/livedemo00.template-help.com/wt_58985_v1/images/management-1-442x326.png	(from https://livedemo00.template-help.com/wt_58985_v1/management.html)
18:26:51	18136/18136	---M--	200	added ('OK')	image/png	etag:%225b6d9fa2-46ed%22	https://livedemo00.template-help.com/wt_58985_v1/images/web_design_1-340x331.png	C:/xampp/htdocs/teleatento1/livedemo00.template-help.com/wt_58985_v1/images/web_design_1-340x331.png	(from https://livedemo00.template-help.com/wt_58985_v1/web_design.html)
18:26:52	54321/54321	---M--	200	added ('OK')	image/jpeg	etag:%225b6d9fa2-d431%22	https://livedemo00.template-help.com/wt_58985_v1/images/web_design_2-540x330.jpg	C:/xampp/htdocs/teleatento1/livedemo00.template-help.com/wt_58985_v1/images/web_design_2-540x330.jpg	(from https://livedemo00.template-help.com/wt_58985_v1/web_design.html)
18:26:52	22498/22498	---M--	200	added ('OK')	image/png	etag:%225b6d9fa2-57f6%22	https://livedemo00.template-help.com/wt_58985_v1/images/content_marketing-1-289x331.png	C:/xampp/htdocs/teleatento1/livedemo00.template-help.com/wt_58985_v1/images/content_marketing-1-289x331.png	(from https://livedemo00.template-help.com/wt_58985_v1/content_marketing.html)
18:26:52	50428/50428	---M--	200	added ('OK')	image/jpeg	etag:%225b6d9fa2-c4fc%22	https://livedemo00.template-help.com/wt_58985_v1/images/content_marketing-2-540x330.jpg	C:/xampp/htdocs/teleatento1/livedemo00.template-help.com/wt_58985_v1/images/content_marketing-2-540x330.jpg	(from https://livedemo00.template-help.com/wt_58985_v1/content_marketing.html)
18:26:53	9213/9213	---M--	200	added ('OK')	image/png	etag:%225b6d9fa2-2405%22	https://livedemo00.template-help.com/wt_58985_v1/images/advertising-1-275x330.png	C:/xampp/htdocs/teleatento1/livedemo00.template-help.com/wt_58985_v1/images/advertising-1-275x330.png	(from https://livedemo00.template-help.com/wt_58985_v1/advertising.html)
18:26:53	55025/55025	---M--	200	added ('OK')	image/jpeg	etag:%225b6d9fa2-d6f1%22	https://livedemo00.template-help.com/wt_58985_v1/images/advertising-2-541x331.jpg	C:/xampp/htdocs/teleatento1/livedemo00.template-help.com/wt_58985_v1/images/advertising-2-541x331.jpg	(from https://livedemo00.template-help.com/wt_58985_v1/advertising.html)
18:26:53	20101/20101	---M--	200	added ('OK')	image/png	etag:%225b6d9fa2-4eae%22	https://livedemo00.template-help.com/wt_58985_v1/images/contextual-1-350x330.png	C:/xampp/htdocs/teleatento1/livedemo00.template-help.com/wt_58985_v1/images/contextual-1-350x330.png	(from https://livedemo00.template-help.com/wt_58985_v1/contextual.html)
18:26:54	54044/54044	---M--	200	added ('OK')	image/jpeg	etag:%225b6d9fa2-d31c%22	https://livedemo00.template-help.com/wt_58985_v1/images/contextual-2-540x330.jpg	C:/xampp/htdocs/teleatento1/livedemo00.template-help.com/wt_58985_v1/images/contextual-2-540x330.jpg	(from https://livedemo00.template-help.com/wt_58985_v1/contextual.html)
18:26:54	23130/23130	---M--	200	added ('OK')	image/png	etag:%225b6d9fa2-5a5a%22	https://livedemo00.template-help.com/wt_58985_v1/images/local_seo-1-341x317.png	C:/xampp/htdocs/teleatento1/livedemo00.template-help.com/wt_58985_v1/images/local_seo-1-341x317.png	(from https://livedemo00.template-help.com/wt_58985_v1/local_seo.html)
18:26:55	53602/53602	---M--	200	added ('OK')	image/jpeg	etag:%225b6d9fa2-d162%22	https://livedemo00.template-help.com/wt_58985_v1/images/local_seo_2-540x330.jpg	C:/xampp/htdocs/teleatento1/livedemo00.template-help.com/wt_58985_v1/images/local_seo_2-540x330.jpg	(from https://livedemo00.template-help.com/wt_58985_v1/local_seo.html)
18:26:57	28420/28420	---M--	200	added ('OK')	image/jpeg	etag:%225b6d9fa2-6f04%22	https://livedemo00.template-help.com/wt_58985_v1/images/projects-1-370x318.jpg	C:/xampp/htdocs/teleatento1/livedemo00.template-help.com/wt_58985_v1/images/projects-1-370x318.jpg	(from https://livedemo00.template-help.com/wt_58985_v1/projects.html)
18:26:58	24714/24714	---M--	200	added ('OK')	image/jpeg	etag:%225b6d9fa2-608a%22	https://livedemo00.template-help.com/wt_58985_v1/images/projects-2-370x318.jpg	C:/xampp/htdocs/teleatento1/livedemo00.template-help.com/wt_58985_v1/images/projects-2-370x318.jpg	(from https://livedemo00.template-help.com/wt_58985_v1/projects.html)
18:27:00	32400/32400	---M--	200	added ('OK')	image/jpeg	etag:%225b6d9fa2-7e90%22	https://livedemo00.template-help.com/wt_58985_v1/images/projects-3-370x318.jpg	C:/xampp/htdocs/teleatento1/livedemo00.template-help.com/wt_58985_v1/images/projects-3-370x318.jpg	(from https://livedemo00.template-help.com/wt_58985_v1/projects.html)
18:27:00	11143/11143	---M--	200	added ('OK')	image/png	etag:%225b6d9fa2-2b87%22	https://livedemo00.template-help.com/wt_58985_v1/images/clients-1-150x135.png	C:/xampp/htdocs/teleatento1/livedemo00.template-help.com/wt_58985_v1/images/clients-1-150x135.png	(from https://livedemo00.template-help.com/wt_58985_v1/clients.html)
18:27:00	6439/6439	---M--	200	added ('OK')	image/png	etag:%225b6d9fa2-1928%22	https://livedemo00.template-help.com/wt_58985_v1/images/clients-2-150x101.png	C:/xampp/htdocs/teleatento1/livedemo00.template-help.com/wt_58985_v1/images/clients-2-150x101.png	(from https://livedemo00.template-help.com/wt_58985_v1/clients.html)
18:27:01	9587/9587	---M--	200	added ('OK')	image/png	etag:%225b6d9fa2-2573%22	https://livedemo00.template-help.com/wt_58985_v1/images/clients-3-150x129.png	C:/xampp/htdocs/teleatento1/livedemo00.template-help.com/wt_58985_v1/images/clients-3-150x129.png	(from https://livedemo00.template-help.com/wt_58985_v1/clients.html)
18:27:02	6692/6692	---M--	200	added ('OK')	image/png	etag:%225b6d9fa2-1a24%22	https://livedemo00.template-help.com/wt_58985_v1/images/clients-4-150x91.png	C:/xampp/htdocs/teleatento1/livedemo00.template-help.com/wt_58985_v1/images/clients-4-150x91.png	(from https://livedemo00.template-help.com/wt_58985_v1/clients.html)
18:27:02	11159/11159	---M--	200	added ('OK')	image/png	etag:%225b6d9fa2-2b97%22	https://livedemo00.template-help.com/wt_58985_v1/images/clients-5-150x135.png	C:/xampp/htdocs/teleatento1/livedemo00.template-help.com/wt_58985_v1/images/clients-5-150x135.png	(from https://livedemo00.template-help.com/wt_58985_v1/clients.html)
18:27:03	6546/6546	---M--	200	added ('OK')	image/png	etag:%225b6d9fa2-1994%22	https://livedemo00.template-help.com/wt_58985_v1/images/clients-6-150x135.png	C:/xampp/htdocs/teleatento1/livedemo00.template-help.com/wt_58985_v1/images/clients-6-150x135.png	(from https://livedemo00.template-help.com/wt_58985_v1/clients.html)
18:27:03	9580/9580	---M--	200	added ('OK')	image/png	etag:%225b6d9fa2-256c%22	https://livedemo00.template-help.com/wt_58985_v1/images/clients-7-150x135.png	C:/xampp/htdocs/teleatento1/livedemo00.template-help.com/wt_58985_v1/images/clients-7-150x135.png	(from https://livedemo00.template-help.com/wt_58985_v1/clients.html)
18:27:03	15977/15977	---M--	200	added ('OK')	image/png	etag:%225b6d9fa2-3e69%22	https://livedemo00.template-help.com/wt_58985_v1/images/clients-8-240x206.png	C:/xampp/htdocs/teleatento1/livedemo00.template-help.com/wt_58985_v1/images/clients-8-240x206.png	(from https://livedemo00.template-help.com/wt_58985_v1/clients.html)
18:27:05	2262/2262	---M--	200	added ('OK')	image/png	etag:%225b6d9fa2-8d6%22	https://livedemo00.template-help.com/wt_58985_v1/images/logo-inverse-169x42.png	C:/xampp/htdocs/teleatento1/livedemo00.template-help.com/wt_58985_v1/images/logo-inverse-169x42.png	(from https://livedemo00.template-help.com/wt_58985_v1/404.html)
18:27:06	12863/12863	---M--	200	added ('OK')	image/png	etag:%225b6d9fa2-323f%22	https://livedemo00.template-help.com/wt_58985_v1/images/quote-1-359x250.png	C:/xampp/htdocs/teleatento1/livedemo00.template-help.com/wt_58985_v1/images/quote-1-359x250.png	(from https://livedemo00.template-help.com/wt_58985_v1/quote.html)
18:27:08	11460/11460	---M--	200	added ('OK')	image/jpeg	etag:%225b6d9fa2-2cc4%22	https://livedemo00.template-help.com/wt_58985_v1/images/team-1-170x170.jpg	C:/xampp/htdocs/teleatento1/livedemo00.template-help.com/wt_58985_v1/images/team-1-170x170.jpg	(from https://livedemo00.template-help.com/wt_58985_v1/team.html)
18:27:09	5220/5220	---M--	200	added ('OK')	image/jpeg	etag:%225b6d9fa2-1464%22	https://livedemo00.template-help.com/wt_58985_v1/images/team-2-100x100.jpg	C:/xampp/htdocs/teleatento1/livedemo00.template-help.com/wt_58985_v1/images/team-2-100x100.jpg	(from https://livedemo00.template-help.com/wt_58985_v1/team.html)
18:27:11	6465/6465	---M--	200	added ('OK')	image/jpeg	etag:%225b6d9fa2-1941%22	https://livedemo00.template-help.com/wt_58985_v1/images/team-3-100x100.jpg	C:/xampp/htdocs/teleatento1/livedemo00.template-help.com/wt_58985_v1/images/team-3-100x100.jpg	(from https://livedemo00.template-help.com/wt_58985_v1/team.html)
18:27:12	4945/4945	---M--	200	added ('OK')	image/jpeg	etag:%225b6d9fa2-1351%22	https://livedemo00.template-help.com/wt_58985_v1/images/team-4-100x100.jpg	C:/xampp/htdocs/teleatento1/livedemo00.template-help.com/wt_58985_v1/images/team-4-100x100.jpg	(from https://livedemo00.template-help.com/wt_58985_v1/team.html)
18:27:14	61214/61214	---M--	200	added ('OK')	image/jpeg	etag:%225b6d9fa2-ef1e%22	https://livedemo00.template-help.com/wt_58985_v1/images/team-5-320x480.jpg	C:/xampp/htdocs/teleatento1/livedemo00.template-help.com/wt_58985_v1/images/team-5-320x480.jpg	(from https://livedemo00.template-help.com/wt_58985_v1/team.html)
18:27:15	47110/47110	---M--	200	added ('OK')	image/jpeg	etag:%225b6d9fa2-b806%22	https://livedemo00.template-help.com/wt_58985_v1/images/team-6-320x480.jpg	C:/xampp/htdocs/teleatento1/livedemo00.template-help.com/wt_58985_v1/images/team-6-320x480.jpg	(from https://livedemo00.template-help.com/wt_58985_v1/team.html)
18:27:17	36824/36824	---M--	200	added ('OK')	image/jpeg	etag:%225b6d9fa2-8fd8%22	https://livedemo00.template-help.com/wt_58985_v1/images/team-7-320x480.jpg	C:/xampp/htdocs/teleatento1/livedemo00.template-help.com/wt_58985_v1/images/team-7-320x480.jpg	(from https://livedemo00.template-help.com/wt_58985_v1/team.html)
18:27:18	78001/78001	---M--	200	added ('OK')	image/jpeg	etag:%225b6d9fa2-130b1%22	https://livedemo00.template-help.com/wt_58985_v1/images/team-8-320x480.jpg	C:/xampp/htdocs/teleatento1/livedemo00.template-help.com/wt_58985_v1/images/team-8-320x480.jpg	(from https://livedemo00.template-help.com/wt_58985_v1/team.html)
18:27:20	54376/54376	---M--	200	added ('OK')	image/jpeg	etag:%225b6d9fa2-d468%22	https://livedemo00.template-help.com/wt_58985_v1/images/team-9-320x480.jpg	C:/xampp/htdocs/teleatento1/livedemo00.template-help.com/wt_58985_v1/images/team-9-320x480.jpg	(from https://livedemo00.template-help.com/wt_58985_v1/team.html)
18:27:21	41852/41852	---M--	200	added ('OK')	image/jpeg	etag:%225b6d9fa2-a37c%22	https://livedemo00.template-help.com/wt_58985_v1/images/team-10-320x480.jpg	C:/xampp/htdocs/teleatento1/livedemo00.template-help.com/wt_58985_v1/images/team-10-320x480.jpg	(from https://livedemo00.template-help.com/wt_58985_v1/team.html)
18:27:23	31135/31135	---M--	200	added ('OK')	image/jpeg	etag:%225b6d9fa2-799f%22	https://livedemo00.template-help.com/wt_58985_v1/images/team-member-1-350x350.jpg	C:/xampp/htdocs/teleatento1/livedemo00.template-help.com/wt_58985_v1/images/team-member-1-350x350.jpg	(from https://livedemo00.template-help.com/wt_58985_v1/team_member.html)
18:27:24	20986/20986	---M--	200	added ('OK')	image/jpeg	etag:%225b6d9fa2-51fa%22	https://livedemo00.template-help.com/wt_58985_v1/images/team-member-2-270x270.jpg	C:/xampp/htdocs/teleatento1/livedemo00.template-help.com/wt_58985_v1/images/team-member-2-270x270.jpg	(from https://livedemo00.template-help.com/wt_58985_v1/team_member.html)
18:27:25	16532/16532	---M--	200	added ('OK')	image/jpeg	etag:%225b6d9fa2-4094%22	https://livedemo00.template-help.com/wt_58985_v1/images/team-member-3-270x270.jpg	C:/xampp/htdocs/teleatento1/livedemo00.template-help.com/wt_58985_v1/images/team-member-3-270x270.jpg	(from https://livedemo00.template-help.com/wt_58985_v1/team_member.html)
18:27:26	21667/21667	---M--	200	added ('OK')	image/jpeg	etag:%225b6d9fa2-54a3%22	https://livedemo00.template-help.com/wt_58985_v1/images/team-member-4-270x270.jpg	C:/xampp/htdocs/teleatento1/livedemo00.template-help.com/wt_58985_v1/images/team-member-4-270x270.jpg	(from https://livedemo00.template-help.com/wt_58985_v1/team_member.html)
18:27:28	28484/28484	---M--	200	added ('OK')	image/jpeg	etag:%225b6d9fa2-6f44%22	https://livedemo00.template-help.com/wt_58985_v1/images/team-member-5-270x270.jpg	C:/xampp/htdocs/teleatento1/livedemo00.template-help.com/wt_58985_v1/images/team-member-5-270x270.jpg	(from https://livedemo00.template-help.com/wt_58985_v1/team_member.html)
18:27:28	42484/42484	---M--	200	added ('OK')	image/png	etag:%225b6d9fa2-a6f0%22	https://livedemo00.template-help.com/wt_58985_v1/images/careers-1-700x541.png	C:/xampp/htdocs/teleatento1/livedemo00.template-help.com/wt_58985_v1/images/careers-1-700x541.png	(from https://livedemo00.template-help.com/wt_58985_v1/careers.html)
18:27:29	56668/56668	---M--	200	added ('OK')	image/jpeg	etag:%225b6d9fa2-dd5c%22	https://livedemo00.template-help.com/wt_58985_v1/images/careers-2-670x378.jpg	C:/xampp/htdocs/teleatento1/livedemo00.template-help.com/wt_58985_v1/images/careers-2-670x378.jpg	(from https://livedemo00.template-help.com/wt_58985_v1/careers.html)
18:27:30	28149/28149	---M--	200	added ('OK')	image/png	etag:%225b6d9fa2-6df5%22	https://livedemo00.template-help.com/wt_58985_v1/images/single_project-1-548x602.png	C:/xampp/htdocs/teleatento1/livedemo00.template-help.com/wt_58985_v1/images/single_project-1-548x602.png	(from https://livedemo00.template-help.com/wt_58985_v1/single_project.html)
18:27:32	69599/69599	---M--	200	added ('OK')	image/jpeg	etag:%225b6d9fa2-10fdf%22	https://livedemo00.template-help.com/wt_58985_v1/images/services-1-570x381.jpg	C:/xampp/htdocs/teleatento1/livedemo00.template-help.com/wt_58985_v1/images/services-1-570x381.jpg	(from https://livedemo00.template-help.com/wt_58985_v1/services.html)
18:27:33	11798/11798	---M--	200	added ('OK')	image/png	etag:%225b6d9fa2-2e16%22	https://livedemo00.template-help.com/wt_58985_v1/images/analysis-1-230x250.png	C:/xampp/htdocs/teleatento1/livedemo00.template-help.com/wt_58985_v1/images/analysis-1-230x250.png	(from https://livedemo00.template-help.com/wt_58985_v1/analysis.html)
18:27:36	101029/101029	---M--	200	added ('OK')	image/jpeg	etag:%225b6d9fa2-18aa5%22	https://livedemo00.template-help.com/wt_58985_v1/images/typography-1-770x510.jpg	C:/xampp/htdocs/teleatento1/livedemo00.template-help.com/wt_58985_v1/images/typography-1-770x510.jpg	(from https://livedemo00.template-help.com/wt_58985_v1/typography.html)
18:27:37	30936/30936	---M--	200	added ('OK')	image/jpeg	etag:%225b6d9fa2-78d8%22	https://livedemo00.template-help.com/wt_58985_v1/images/grid-gallery-1-370x240.jpg	C:/xampp/htdocs/teleatento1/livedemo00.template-help.com/wt_58985_v1/images/grid-gallery-1-370x240.jpg	(from https://livedemo00.template-help.com/wt_58985_v1/grid_gallery.html)
18:27:38	35108/35108	---M--	200	added ('OK')	image/jpeg	etag:%225b6d9fa2-8924%22	https://livedemo00.template-help.com/wt_58985_v1/images/grid-gallery-2-370x240.jpg	C:/xampp/htdocs/teleatento1/livedemo00.template-help.com/wt_58985_v1/images/grid-gallery-2-370x240.jpg	(from https://livedemo00.template-help.com/wt_58985_v1/grid_gallery.html)
18:27:40	34643/34643	---M--	200	added ('OK')	image/jpeg	etag:%225b6d9fa2-8753%22	https://livedemo00.template-help.com/wt_58985_v1/images/grid-gallery-3-370x240.jpg	C:/xampp/htdocs/teleatento1/livedemo00.template-help.com/wt_58985_v1/images/grid-gallery-3-370x240.jpg	(from https://livedemo00.template-help.com/wt_58985_v1/grid_gallery.html)
18:27:41	27196/27196	---M--	200	added ('OK')	image/jpeg	etag:%225b6d9fa2-6a3c%22	https://livedemo00.template-help.com/wt_58985_v1/images/grid-gallery-4-370x240.jpg	C:/xampp/htdocs/teleatento1/livedemo00.template-help.com/wt_58985_v1/images/grid-gallery-4-370x240.jpg	(from https://livedemo00.template-help.com/wt_58985_v1/grid_gallery.html)
18:27:42	20344/20344	---M--	200	added ('OK')	image/jpeg	etag:%225b6d9fa2-4f78%22	https://livedemo00.template-help.com/wt_58985_v1/images/grid-gallery-5-370x240.jpg	C:/xampp/htdocs/teleatento1/livedemo00.template-help.com/wt_58985_v1/images/grid-gallery-5-370x240.jpg	(from https://livedemo00.template-help.com/wt_58985_v1/grid_gallery.html)
